CUSTOMERID,LASTNAME,FIRSTNAME,GENDER,REGIONID,ID,NAME,COUNTY,STATE_CODE,STATE_CODE,STATE,REGION,ID,ID,CUSTOMERID,BROKERID,PRODUCTID,COMPLAINSTATUSID
211709,Carolyn,Freeman,FEMALE,612,612,Ypsilanti (Charter Township),Washtenaw County,MI,MI,Michigan,Midwest,22,,,,,
2418776,Peter,Dunn,MALE,328,328,Pine Hills,Orange County,FL,FL,Florida,South,9,,,,,
693784,Peter,Marshall,MALE,383,383,Meridian,Ada County,ID,ID,Idaho,West,13,,,,,
1690235,Walter,Morris,MALE,932,932,Salt Lake City,Salt Lake County,UT,UT,Utah,West,44,,,,,
2036969,Steven,Franklin,MALE,33,33,Scottsdale,Maricopa County,AZ,AZ,Arizona,West,3,,,,,
2155859,Sharon,Myers,FEMALE,680,680,Camden,Camden County,NJ,NJ,New Jersey,Northeast,31,,,,,
1894720,Phyllis,Stone,FEMALE,370,370,Ankeny,Polk County,IA,IA,Iowa,Midwest,12,,,,,
729075,Thomas,Griffin,MALE,393,393,Berwyn (Township),Cook County,IL,IL,Illinois,Midwest,14,,,,,
2071003,Helen,Robinson,FEMALE,178,178,San Francisco,San Francisco County,CA,CA,California,West,4,,,,,
1850470,Karen,Snyder,FEMALE,81,81,El Monte,Los Angeles County,CA,CA,California,West,4,,,,,
434171,Phyllis,Warren,FEMALE,452,452,Rockford,Winnebago County/Ogle County,IL,IL,Illinois,Midwest,14,,,,,
2009543,Clarence,Burton,MALE,929,929,Ogden,Weber County,UT,UT,Utah,West,44,,,,,
895790,Eugene,Hill,MALE,152,152,Pico Rivera,Los Angeles County,CA,CA,California,West,4,,,,,
2309217,Lillian,Ortiz,FEMALE,671,671,Grand Forks,Grand Forks County,ND,ND,North Dakota,Midwest,28,,,,,
1707090,Beverly,Vasquez,FEMALE,569,569,Columbia,Howard County,MD,MD,Maryland,South,20,,,,,
2125266,Julia,Castillo,FEMALE,781,781,Dayton,Montgomery County,OH,OH,Ohio,Midwest,35,,,,,
707303,Wayne,Watson,MALE,414,414,Elk Grove,Cook County,IL,IL,Illinois,Midwest,14,,,,,
2079820,Cynthia,Andrews,FEMALE,467,467,Wheaton,DuPage County,IL,IL,Illinois,Midwest,14,,,,,
521453,Christine,Fisher,FEMALE,194,194,Simi Valley,Ventura County,CA,CA,California,West,4,,,,,
1710521,Walter,Jackson,MALE,369,369,Ames,Story County,IA,IA,Iowa,Midwest,12,,,,,
1892745,David,Greene,MALE,742,742,Greece,Monroe County,NY,NY,New York,Northeast,34,,,,,
1781757,Jose,Fernandez,MALE,904,904,Odessa,Midland County/Ector County,TX,TX,Texas,South,43,,,,,
2340815,Bobby,Armstrong,MALE,922,922,Victoria,Victoria County,TX,TX,Texas,South,43,,,,,
1864908,Scott,Snyder,MALE,865,865,Brownsville,Cameron County,TX,TX,Texas,South,43,,,,,
2069179,Thomas,Harvey,MALE,111,111,Laguna Niguel,Orange County,CA,CA,California,West,4,,,,,
185995,Rose,Bradley,FEMALE,29,29,Mesa,Maricopa County,AZ,AZ,Arizona,West,3,,,,,
236505,Andrew,Davis,MALE,985,985,Kenosha,Kenosha County,WI,WI,Wisconsin,Midwest,47,,,,,
2056438,Ruby,Gonzalez,FEMALE,356,356,Augusta,Richmond County,GA,GA,Georgia,South,10,,,,,
1840285,Juan,Rose,MALE,41,41,Anaheim,Orange County,CA,CA,California,West,4,,,,,
1878554,Ashley,Mendoza,FEMALE,67,67,Concord,Contra Costa County,CA,CA,California,West,4,,,,,
1706999,Terry,Hudson,MALE,294,294,Deltona,Volusia County,FL,FL,Florida,South,9,,,,,
805413,Theresa,Alexander,FEMALE,607,607,Warren,Macomb County,MI,MI,Michigan,Midwest,22,,,,,
2141534,Gloria,Perkins,FEMALE,765,765,Staten Island,Richmond County,NY,NY,New York,Northeast,34,,,,,
1807059,Johnny,Reyes,MALE,440,440,Oak Park (Township),Cook County,IL,IL,Illinois,Midwest,14,,,,,
28167,Robin,Austin,FEMALE,322,322,Palm Bay,Brevard County,FL,FL,Florida,South,9,,,,,
2071377,Teresa,Lane,FEMALE,345,345,Tampa,Hillsborough County,FL,FL,Florida,South,9,,,,,
322011,Jason,Thomas,MALE,485,485,Fort Wayne,Allen County,IN,IN,Indiana,Midwest,15,,,,,
1783057,Betty,Weaver,FEMALE,898,898,Mesquite,Kaufman County/Dallas County,TX,TX,Texas,South,43,,,,,
709603,Laura,Reid,FEMALE,455,455,Schaumburg (Township),Cook County,IL,IL,Illinois,Midwest,14,,,,,
416805,Lois,Collins,FEMALE,820,820,Bensalem,Bucks County,PA,PA,Pennsylvania,Northeast,38,,,,,
818843,Kathy,Mitchell,FEMALE,876,876,El Paso,El Paso County,TX,TX,Texas,South,43,,,,,
844662,Sean,Lynch,MALE,129,129,Modesto,Stanislaus County,CA,CA,California,West,4,,,,,
1891114,Virginia,Lopez,FEMALE,372,372,Council Bluffs,Pottawattamie County,IA,IA,Iowa,Midwest,12,,,,,
1868496,Ryan,Berry,MALE,22,22,Catalina Foothills,Pima County,AZ,AZ,Arizona,West,3,,,,,
2444166,Richard,Reyes,MALE,648,648,Billings,Yellowstone County,MT,MT,Montana,West,26,,,,,
306529,Christopher,Dunn,MALE,205,205,Turlock,Stanislaus County,CA,CA,California,West,4,,,,,
1770035,Melissa,Morris,FEMALE,918,918,Sugar Land,Fort Bend County,TX,TX,Texas,South,43,,,,,
2120892,Christine,Murray,FEMALE,239,239,Loveland,Larimer County,CO,CO,Colorado,West,5,,,,,
2272020,Mark,Stewart,MALE,219,219,Whittier,Los Angeles County,CA,CA,California,West,4,,,,,
618729,Earl,Tucker,MALE,594,594,Lansing,Clinton County/Ingham County/Eaton County,MI,MI,Michigan,Midwest,22,,,,,
343375,Mildred,Tucker,FEMALE,582,582,Battle Creek,Calhoun County,MI,MI,Michigan,Midwest,22,,,,,
2009524,Jeffrey,Dunn,MALE,80,80,Elk Grove,Sacramento County,CA,CA,California,West,4,,,,,
632407,Victor,Larson,MALE,386,386,Addison (Township),DuPage County,IL,IL,Illinois,Midwest,14,,,,,
2056384,Thomas,Hernandez,MALE,877,877,Euless,Tarrant County,TX,TX,Texas,South,43,,,,,
1878043,Jeremy,Thompson,MALE,72,72,Davis,Yolo County,CA,CA,California,West,4,,,,,
1863636,Ann,Martin,FEMALE,381,381,Caldwell,Canyon County,ID,ID,Idaho,West,13,,,,,
50981,Kevin,Wilson,MALE,721,721,Enterprise,Clark County,NV,NV,Nevada,West,33,,,,,
1908775,Joan,Scott,FEMALE,583,583,Canton,Wayne County,MI,MI,Michigan,Midwest,22,,,,,
415342,Rachel,Barnes,FEMALE,77,77,East Los Angeles,Los Angeles County,CA,CA,California,West,4,,,,,
1805849,Ralph,Fisher,MALE,797,797,Edmond,Oklahoma County,OK,OK,Oklahoma,South,36,,,,,
284631,Emily,Richards,FEMALE,347,347,The Villages,Sumter County/Marion County,FL,FL,Florida,South,9,,,,,
78361,George,Fields,MALE,989,989,Oshkosh,Winnebago County,WI,WI,Wisconsin,Midwest,47,,,,,
456352,Annie,Miller,FEMALE,878,878,Flower Mound,Tarrant County/Denton County,TX,TX,Texas,South,43,,,,,
513098,Phillip,Ramirez,MALE,654,654,Chapel Hill,Durham County/Orange County,NC,NC,North Carolina,South,27,,,,,
2036564,Ruby,Torres,FEMALE,624,624,Maple Grove,Hennepin County,MN,MN,Minnesota,Midwest,23,,,,,
2179235,Eric,Morales,MALE,867,867,Carrollton,Collin County/Denton County/Dallas County,TX,TX,Texas,South,43,,,,,
208028,Howard,Robinson,MALE,164,164,Redwood City,San Mateo County,CA,CA,California,West,4,,,,,
2008285,Frances,Mccoy,FEMALE,153,153,Pittsburg,Contra Costa County,CA,CA,California,West,4,,,,,
1878021,Stephanie,Fowler,FEMALE,904,904,Odessa,Midland County/Ector County,TX,TX,Texas,South,43,,,,,
1836631,Jeremy,Rice,MALE,226,226,Boulder,Boulder County,CO,CO,Colorado,West,5,,,,,
1698845,Douglas,Jackson,MALE,823,823,Erie,Erie County,PA,PA,Pennsylvania,Northeast,38,,,,,
307357,Wayne,White,MALE,437,437,Northfield (Township),Cook County,IL,IL,Illinois,Midwest,14,,,,,
816385,Margaret,Lawson,FEMALE,911,911,Richardson,Collin County/Dallas County,TX,TX,Texas,South,43,,,,,
2032691,Daniel,Duncan,MALE,476,476,Center,Delaware County,IN,IN,Indiana,Midwest,15,,,,,
2055465,Ashley,Lynch,FEMALE,927,927,Logan,Cache County,UT,UT,Utah,West,44,,,,,
799115,Thomas,Miller,MALE,973,973,Seattle,King County,WA,WA,Washington,West,46,,,,,
2206009,Raymond,Morrison,MALE,746,746,Hempstead (Town),Nassau County,NY,NY,New York,Northeast,34,,,,,
2107618,Jerry,Hart,MALE,135,135,Napa,Napa County,CA,CA,California,West,4,,,,,
797890,Elizabeth,Garcia,FEMALE,547,547,Haverhill,Essex County,MA,MA,Massachusetts,Northeast,19,,,,,
539272,Brandon,Gordon,MALE,39,39,Alhambra,Los Angeles County,CA,CA,California,West,4,,,,,
1710167,Gary,Richardson,MALE,894,894,Lubbock,Lubbock County,TX,TX,Texas,South,43,,,,,
1803374,Bobby,Kennedy,MALE,949,949,Norfolk,Norfolk city,VA,VA,Virginia,South,45,,,,,
1721626,Ruby,Mills,FEMALE,766,766,Syracuse,Onondaga County,NY,NY,New York,Northeast,34,,,,,
1599417,Denise,Austin,FEMALE,815,815,Salem,Marion County/Polk County,OR,OR,Oregon,West,37,,,,,
2443165,Aphena Group,,,610,610,Westland,Wayne County,MI,MI,Michigan,Midwest,22,,,,,
1893333,Richard,Meyer,MALE,387,387,Algonquin (Township),McHenry County,IL,IL,Illinois,Midwest,14,,,,,
1806092,Irene,Porter,FEMALE,120,120,Long Beach,Los Angeles County,CA,CA,California,West,4,,,,,
2034354,Helen,Cook,FEMALE,76,76,Dublin,Alameda County,CA,CA,California,West,4,,,,,
248953,Mildred,Butler,FEMALE,765,765,Staten Island,Richmond County,NY,NY,New York,Northeast,34,,,,,
103697,Larry,Woods,MALE,566,566,Baltimore,Baltimore city,MD,MD,Maryland,South,20,,,,,
276696,Gloria,Ferguson,FEMALE,96,96,Glendale,Los Angeles County,CA,CA,California,West,4,,,,,
2102637,Marie,Shaw,FEMALE,244,244,Bridgeport (Town),Fairfield County,CT,CT,Connecticut,Northeast,6,,,,,
9407,Victor,Mason,MALE,528,528,Louisville,Jefferson County,KY,KY,Kentucky,South,17,,,,,
894761,Janice,Daniels,FEMALE,493,493,Knight,Vanderburgh County,IN,IN,Indiana,Midwest,15,,,,,
455190,Antonio,Greene,MALE,165,165,Rialto,San Bernardino County,CA,CA,California,West,4,,,,,
1770546,Judith,Gordon,FEMALE,891,891,League City,Galveston County/Harris County,TX,TX,Texas,South,43,,,,,
1871043,Robert,Torres,MALE,764,764,Southampton (Town),Suffolk County,NY,NY,New York,Northeast,34,,,,,
532088,Joan,Medina,FEMALE,225,225,Aurora,Adams County/Douglas County/Arapahoe County,CO,CO,Colorado,West,5,,,,,
2518300,James,Edwards,MALE,418,418,Grafton,McHenry County,IL,IL,Illinois,Midwest,14,,,,,
2141612,Michael,Bishop,MALE,339,339,Spring Hill,Hernando County,FL,FL,Florida,South,9,,,,,
2019544,Raymond,Warren,MALE,198,198,Stockton,San Joaquin County,CA,CA,California,West,4,,,,,
2340271,Margaret,Gutierrez,FEMALE,379,379,West Des Moines,Madison County/Warren County/Dallas County/Polk County,IA,IA,Iowa,Midwest,12,,,,,
893111,Marie,Perry,FEMALE,445,445,Palatine (Township),Cook County,IL,IL,Illinois,Midwest,14,,,,,
2464725,Ernest,Mcdonald,MALE,460,460,Tinley Park,Cook County/Will County,IL,IL,Illinois,Midwest,14,,,,,
2221422,Todd,Stephens,MALE,345,345,Tampa,Hillsborough County,FL,FL,Florida,South,9,,,,,
2090296,Antonio,Jackson,MALE,346,346,The Hammocks,Miami-Dade County,FL,FL,Florida,South,9,,,,,
518253,Stephen,Harris,MALE,777,777,Cincinnati,Hamilton County,OH,OH,Ohio,Midwest,35,,,,,
1729051,Howard,Owens,MALE,374,374,Des Moines,Warren County/Polk County,IA,IA,Iowa,Midwest,12,,,,,
1815724,Julie,Hawkins,FEMALE,670,670,Fargo,Cass County,ND,ND,North Dakota,Midwest,28,,,,,
2401616,Phillip,Phillips,MALE,831,831,Scranton,Lackawanna County,PA,PA,Pennsylvania,Northeast,38,,,,,
1810000,Gate Corp,,,856,856,Nashville,Davidson County,TN,TN,Tennessee,South,42,,,,,
2019637,Timothy,Olson,MALE,959,959,Burien,King County,WA,WA,Washington,West,46,,,,,
1746867,Ashley,Hudson,FEMALE,948,948,Newport News,Newport News city,VA,VA,Virginia,South,45,,,,,
269814,Marie,Carpenter,FEMALE,711,711,Union City,Hudson County,NJ,NJ,New Jersey,Northeast,31,,,,,
1810002,Virginia,Little,FEMALE,536,536,New Orleans,Orleans Parish,LA,LA,Louisiana,South,18,,,,,
1853702,Nancy,Bradley,FEMALE,209,209,Vacaville,Solano County,CA,CA,California,West,4,,,,,
2422000,Lillian,Ray,FEMALE,615,615,Bloomington,Hennepin County,MN,MN,Minnesota,Midwest,23,,,,,
882840,Larry,Alexander,MALE,97,97,Glendora,Los Angeles County,CA,CA,California,West,4,,,,,
2009513,Daniel,Washington,MALE,673,673,Grand Island,Hall County,NE,NE,Nebraska,Midwest,29,,,,,
1853209,Carlos,Spencer,MALE,925,925,Layton,Davis County,UT,UT,Utah,West,44,,,,,
535430,Rose,Tucker,FEMALE,615,615,Bloomington,Hennepin County,MN,MN,Minnesota,Midwest,23,,,,,
271172,Maria,Moreno,FEMALE,547,547,Haverhill,Essex County,MA,MA,Massachusetts,Northeast,19,,,,,
2127821,Larry,Young,MALE,414,414,Elk Grove,Cook County,IL,IL,Illinois,Midwest,14,,,,,
763023,Jonathan,Dixon,MALE,43,43,Apple Valley,San Bernardino County,CA,CA,California,West,4,,,,,
2079527,Joshua,Green,MALE,883,883,Georgetown,Williamson County,TX,TX,Texas,South,43,,,,,
2055687,Ashley,Schmidt,FEMALE,337,337,Sanford,Seminole County,FL,FL,Florida,South,9,,,,,
878653,Janice,Little,FEMALE,78,78,Eastvale,Riverside County,CA,CA,California,West,4,,,,,
1884973,Anna,Richardson,FEMALE,29,29,Mesa,Maricopa County,AZ,AZ,Arizona,West,3,,,,,
331060,Janet,Harrison,FEMALE,53,53,Camarillo,Ventura County,CA,CA,California,West,4,,,,,
2065696,Shawn,Hanson,MALE,412,412,Elgin,Cook County/Kane County,IL,IL,Illinois,Midwest,14,,,,,
2348069,Anna,Allen,FEMALE,755,755,New York City,Richmond County/Queens County/Kings County/New York County/Bronx County,NY,NY,New York,Northeast,34,,,,,
2345168,George,Perkins,MALE,688,688,Hamilton,Mercer County,NJ,NJ,New Jersey,Northeast,31,,,,,
884785,Tammy,Mason,FEMALE,331,331,Poinciana,Polk County/Osceola County,FL,FL,Florida,South,9,,,,,
1999890,Jacqueline,Tucker,FEMALE,344,344,Tamiami,Miami-Dade County,FL,FL,Florida,South,9,,,,,
555273,Karen,Gardner,FEMALE,866,866,Bryan,Brazos County,TX,TX,Texas,South,43,,,,,
652280,Ronald,Fields,MALE,861,861,Atascocita,Harris County,TX,TX,Texas,South,43,,,,,
1901734,Eugene,Willis,MALE,318,318,North Miami,Miami-Dade County,FL,FL,Florida,South,9,,,,,
438430,Douglas,Campbell,MALE,242,242,Westminster,Jefferson County/Adams County,CO,CO,Colorado,West,5,,,,,
1913864,Sean,Powell,MALE,755,755,New York City,Richmond County/Queens County/Kings County/New York County/Bronx County,NY,NY,New York,Northeast,34,,,,,
2113719,Terry,Collins,MALE,190,190,Santa Maria,Santa Barbara County,CA,CA,California,West,4,,,,,
1985082,Alan,Hayes,MALE,968,968,Pasco,Franklin County,WA,WA,Washington,West,46,,,,,
314440,Michael,Simpson,MALE,63,63,Citrus Heights,Sacramento County,CA,CA,California,West,4,,,,,
529155,Laura,Mason,FEMALE,722,722,Henderson,Clark County,NV,NV,Nevada,West,33,,,,,
323390,Mildred,Johnston,FEMALE,157,157,Porterville,Tulare County,CA,CA,California,West,4,,,,,
2119388,Stephen,Rose,MALE,787,787,Lorain,Lorain County,OH,OH,Ohio,Midwest,35,,,,,
194554,James,Tucker,MALE,814,814,Portland,Clackamas County/Multnomah County/Washington County,OR,OR,Oregon,West,37,,,,,
1881320,Frank,Lawson,MALE,75,75,Downey,Los Angeles County,CA,CA,California,West,4,,,,,
306323,Rose,Cunningham,FEMALE,977,977,Spokane Valley,Spokane County,WA,WA,Washington,West,46,,,,,
1806841,Andrea,Reid,FEMALE,671,671,Grand Forks,Grand Forks County,ND,ND,North Dakota,Midwest,28,,,,,
158774,Billy,Graham,MALE,95,95,Gilroy,Santa Clara County,CA,CA,California,West,4,,,,,
1910165,Anthony,Burns,MALE,339,339,Spring Hill,Hernando County,FL,FL,Florida,South,9,,,,,
714152,Keith,Jenkins,MALE,496,496,Lawrence (Township),Marion County,IN,IN,Indiana,Midwest,15,,,,,
1904446,Benjamin,Ramirez,MALE,411,411,Du Page,Will County,IL,IL,Illinois,Midwest,14,,,,,
1761989,Julia,Garza,FEMALE,761,761,Rochester,Monroe County,NY,NY,New York,Northeast,34,,,,,
553713,Janet,Flores,FEMALE,111,111,Laguna Niguel,Orange County,CA,CA,California,West,4,,,,,
1851595,Samuel,Sullivan,MALE,522,522,Overland Park,Johnson County,KS,KS,Kansas,Midwest,16,,,,,
1855247,Amy,Meyer,FEMALE,189,189,Santa Cruz,Santa Cruz County,CA,CA,California,West,4,,,,,
89926,Julia,Cook,FEMALE,244,244,Bridgeport (Town),Fairfield County,CT,CT,Connecticut,Northeast,6,,,,,
888829,Ralph,Kim,MALE,303,303,Jacksonville,Duval County,FL,FL,Florida,South,9,,,,,
309596,Henry,Black,MALE,51,51,Buena Park,Orange County,CA,CA,California,West,4,,,,,
1865832,Alan,Elliott,MALE,259,259,Milford,New Haven County,CT,CT,Connecticut,Northeast,6,,,,,
1722066,Heather,Franklin,FEMALE,406,406,Decatur,Macon County,IL,IL,Illinois,Midwest,14,,,,,
896574,Anna,Oliver,FEMALE,731,731,Amherst,Erie County,NY,NY,New York,Northeast,34,,,,,
126287,Lisa,Kelly,FEMALE,235,235,Greeley,Weld County,CO,CO,Colorado,West,5,,,,,
2308334,Ryan,Long,MALE,783,783,Green,Hamilton County,OH,OH,Ohio,Midwest,35,,,,,
792396,Martha,Greene,FEMALE,266,266,Norwalk (Town),Fairfield County,CT,CT,Connecticut,Northeast,6,,,,,
1789239,Clarence,Pierce,MALE,569,569,Columbia,Howard County,MD,MD,Maryland,South,20,,,,,
2105024,Roy,Rose,MALE,170,170,Roseville,Placer County,CA,CA,California,West,4,,,,,
371393,Paul,Roberts,MALE,621,621,Eden Prairie,Hennepin County,MN,MN,Minnesota,Midwest,23,,,,,
252131,Fred,Howell,MALE,388,388,Arlington Heights,Cook County,IL,IL,Illinois,Midwest,14,,,,,
188492,Lisa,Fernandez,FEMALE,449,449,Plainfield (Township),Will County,IL,IL,Illinois,Midwest,14,,,,,
1914535,Samuel,Carter,MALE,190,190,Santa Maria,Santa Barbara County,CA,CA,California,West,4,,,,,
704052,Joseph,Cunningham,MALE,531,531,Bossier City,Bossier Parish,LA,LA,Louisiana,South,18,,,,,
542592,Alan,Miller,MALE,345,345,Tampa,Hillsborough County,FL,FL,Florida,South,9,,,,,
720520,Judy,White,FEMALE,76,76,Dublin,Alameda County,CA,CA,California,West,4,,,,,
193430,Juan,Ramirez,MALE,56,56,Carson,Los Angeles County,CA,CA,California,West,4,,,,,
404657,Carolyn,Oliver,FEMALE,827,827,Millcreek,Erie County,PA,PA,Pennsylvania,Northeast,38,,,,,
2088705,Stephanie,Nichols,FEMALE,148,148,Paramount,Los Angeles County,CA,CA,California,West,4,,,,,
1856519,Gurwitch Group,,,274,274,West Hartford (CDP),Hartford County,CT,CT,Connecticut,Northeast,6,,,,,
2200359,Andrew,Moreno,MALE,100,100,Hawthorne,Los Angeles County,CA,CA,California,West,4,,,,,
2158379,Joe,Fox,MALE,514,514,Washington,Marion County,IN,IN,Indiana,Midwest,15,,,,,
2147397,Anthony,Hart,MALE,551,551,Malden,Middlesex County,MA,MA,Massachusetts,Northeast,19,,,,,
2308410,James,Rivera,MALE,937,937,West Jordan,Salt Lake County,UT,UT,Utah,West,44,,,,,
885057,Harold,Hall,MALE,107,107,Indio,Riverside County,CA,CA,California,West,4,,,,,
2288990,EXPRO3 Ltd,,,509,509,St. John (Township),Lake County,IN,IN,Indiana,Midwest,15,,,,,
407858,Jane,Campbell,FEMALE,156,156,Pomona,Los Angeles County,CA,CA,California,West,4,,,,,
2185916,Mildred,Ruiz,FEMALE,940,940,Arlington,Arlington County,VA,VA,Virginia,South,45,,,,,
848694,Henry,Harrison,MALE,454,454,Schaumburg,Cook County/DuPage County,IL,IL,Illinois,Midwest,14,,,,,
1695204,Amy,Garcia,FEMALE,678,678,Bayonne,Hudson County,NJ,NJ,New Jersey,Northeast,31,,,,,
1922999,Chris,Burke,MALE,196,196,South San Francisco,San Mateo County,CA,CA,California,West,4,,,,,
356148,Victor,Campbell,MALE,712,712,Vineland,Cumberland County,NJ,NJ,New Jersey,Northeast,31,,,,,
246751,Todd,Cooper,MALE,955,955,Virginia Beach,Virginia Beach city,VA,VA,Virginia,South,45,,,,,
848905,Joyce,Powell,FEMALE,92,92,Fullerton,Orange County,CA,CA,California,West,4,,,,,
96561,Peter,Garcia,MALE,579,579,Waldorf,Charles County,MD,MD,Maryland,South,20,,,,,
748671,Teresa,Anderson,FEMALE,247,247,Danbury,Fairfield County,CT,CT,Connecticut,Northeast,6,,,,,
793557,Daniel,Martinez,MALE,49,49,Berkeley,Alameda County,CA,CA,California,West,4,,,,,
679955,Heather,Hudson,FEMALE,932,932,Salt Lake City,Salt Lake County,UT,UT,Utah,West,44,,,,,
1795881,Phillip,Martinez,MALE,356,356,Augusta,Richmond County,GA,GA,Georgia,South,10,,,,,
2188965,Chris,Bishop,MALE,397,397,Bloomington City,McLean County,IL,IL,Illinois,Midwest,14,,,,,
98281,Shawn,Lawrence,MALE,27,27,Goodyear,Maricopa County,AZ,AZ,Arizona,West,3,,,,,
2072839,Sara,Austin,FEMALE,703,703,Paterson,Passaic County,NJ,NJ,New Jersey,Northeast,31,,,,,
333313,Patrick,Wood,MALE,589,589,Flint,Genesee County,MI,MI,Michigan,Midwest,22,,,,,
1700264,Lillian,Tucker,FEMALE,679,679,Brick,Ocean County,NJ,NJ,New Jersey,Northeast,31,,,,,
2102201,Deborah,Hudson,FEMALE,33,33,Scottsdale,Maricopa County,AZ,AZ,Arizona,West,3,,,,,
1855288,Sarah,Hughes,FEMALE,939,939,Alexandria,Alexandria city,VA,VA,Virginia,South,45,,,,,
230310,Juan,Freeman,MALE,405,405,Cicero (Township),Cook County,IL,IL,Illinois,Midwest,14,,,,,
1793534,Helen,Hunt,FEMALE,570,570,Dundalk,Baltimore County,MD,MD,Maryland,South,20,,,,,
774208,Laura,Hughes,FEMALE,291,291,Daytona Beach,Volusia County,FL,FL,Florida,South,9,,,,,
546071,Henry,Knight,MALE,176,176,San Clemente,Orange County,CA,CA,California,West,4,,,,,
225475,Jeffrey,Weaver,MALE,19,19,Buckeye,Maricopa County,AZ,AZ,Arizona,West,3,,,,,
829526,Lois,Allen,FEMALE,404,404,Cicero,Cook County,IL,IL,Illinois,Midwest,14,,,,,
1810456,Christine,Ray,FEMALE,58,58,Cathedral City,Riverside County,CA,CA,California,West,4,,,,,
773079,John,Webb,MALE,916,916,San Marcos,Caldwell County/Hays County/Guadalupe County,TX,TX,Texas,South,43,,,,,
254002,Kathy,Fernandez,FEMALE,410,410,Dundee,Kane County,IL,IL,Illinois,Midwest,14,,,,,
1861892,Henry,Jordan,MALE,301,301,Hollywood,Broward County,FL,FL,Florida,South,9,,,,,
2472703,Betty,Richardson,FEMALE,56,56,Carson,Los Angeles County,CA,CA,California,West,4,,,,,
271273,Jane,Bryant,FEMALE,507,507,Portage,St. Joseph County,IN,IN,Indiana,Midwest,15,,,,,
1853669,Kathleen,Gilbert,FEMALE,951,951,Reston,Fairfax County,VA,VA,Virginia,South,45,,,,,
2241336,Donald,Hart,MALE,333,333,Port Charlotte,Charlotte County,FL,FL,Florida,South,9,,,,,
170693,Bonnie,Willis,FEMALE,381,381,Caldwell,Canyon County,ID,ID,Idaho,West,13,,,,,
526995,Carolyn,Brown,FEMALE,173,173,Salinas,Monterey County,CA,CA,California,West,4,,,,,
2186620,Samuel,Roberts,MALE,57,57,Castro Valley,Alameda County,CA,CA,California,West,4,,,,,
509070,Julia,Hanson,FEMALE,316,316,Miami Gardens,Miami-Dade County,FL,FL,Florida,South,9,,,,,
2121629,Charles,Lynch,MALE,867,867,Carrollton,Collin County/Denton County/Dallas County,TX,TX,Texas,South,43,,,,,
158264,Sean,Riley,MALE,236,236,Highlands Ranch,Douglas County,CO,CO,Colorado,West,5,,,,,
291363,Ronald,Welch,MALE,394,394,Bloom,Cook County,IL,IL,Illinois,Midwest,14,,,,,
897333,Victor,Baker,MALE,897,897,McKinney,Collin County,TX,TX,Texas,South,43,,,,,
1904390,Cynthia,Ross,FEMALE,931,931,Provo,Utah County,UT,UT,Utah,West,44,,,,,
2158363,Gregory,Fuller,MALE,26,26,Glendale,Maricopa County,AZ,AZ,Arizona,West,3,,,,,
731922,Beverly,Allen,FEMALE,148,148,Paramount,Los Angeles County,CA,CA,California,West,4,,,,,
101202,Phyllis,Rice,FEMALE,943,943,Dale City,Prince William County,VA,VA,Virginia,South,45,,,,,
1644927,Keith,Cox,MALE,711,711,Union City,Hudson County,NJ,NJ,New Jersey,Northeast,31,,,,,
1906280,Keith,Dean,MALE,813,813,Medford,Jackson County,OR,OR,Oregon,West,37,,,,,
145869,Louis,Spencer,MALE,304,304,Jupiter,Palm Beach County,FL,FL,Florida,South,9,,,,,
1861096,Bonnie,Armstrong,FEMALE,730,730,Albany,Albany County,NY,NY,New York,Northeast,34,,,,,
520420,Jane,Mccoy,FEMALE,296,296,Fort Lauderdale,Broward County,FL,FL,Florida,South,9,,,,,
2242524,Samuel,Knight,MALE,780,780,Columbus,Delaware County/Franklin County/Fairfield County,OH,OH,Ohio,Midwest,35,,,,,
